ID,目次,校区名,date,戦没地,名寄せ
413,福岡県大牟田市,笹原,1944-07-02,ニューギニア,ニューギニア方面
414,福岡県大牟田市,笹原,1944-05-27,中国,中国
415,福岡県大牟田市,笹原,1944-06-10,ニューギニア,ニューギニア方面
416,福岡県大牟田市,笹原,1945-06-06,フィリピン,フィリピン方面
417,福岡県大牟田市,笹原,1944-05-12,ビルマ,ビルマ方面
418,福岡県大牟田市,笹原,1944-04-02,ブーゲンビル島,ソロモン・ビスマルク諸島
419,福岡県大牟田市,笹原,1945-10-15,ビルマ,ビルマ方面
420,福岡県大牟田市,笹原,1945-05-26,フィリピン,フィリピン方面
421,福岡県大牟田市,笹原,1940-05-06,中国北支,中国
422,福岡県大牟田市,笹原,1939-09-20,中国,中国
423,福岡県大牟田市,笹原,1944-07-21,ニューギニア,ニューギニア方面
424,福岡県大牟田市,笹原,1945-06-02,西部ニューギニア,ニューギニア方面
425,福岡県大牟田市,笹原,1945-04-10,フィリピン,フィリピン方面
426,福岡県大牟田市,笹原,1944-08-23,中国,中国
427,福岡県大牟田市,笹原,1937-11-17,中国,中国
428,福岡県大牟田市,笹原,1945-07-15,ミンダナオ島,フィリピン方面
429,福岡県大牟田市,笹原,1945-01-06,フィリピン沖,フィリピン方面
430,福岡県大牟田市,笹原,1944-11-20,レイテ島,フィリピン方面
431,福岡県大牟田市,笹原,1945-04-27,パラオ島,パラオ諸島
432,福岡県大牟田市,笹原,1945-11-07,熊本県,その他国内
433,福岡県大牟田市,笹原,1943-12-30,中國,中国
434,福岡県大牟田市,笹原,1945-06-18,沖縄,沖縄
435,福岡県大牟田市,笹原,1944-10-07,中国中支,中国
436,福岡県大牟田市,笹原,1945-05-11,フィリピン,フィリピン方面
437,福岡県大牟田市,笹原,1945-03-20,ルソン島,フィリピン方面
438,福岡県大牟田市,笹原,1945-06-18,中国,中国
439,福岡県大牟田市,笹原,1945-07-27,自宅,福岡県内
440,福岡県大牟田市,上宮,1945-08-09,中国,中国
441,福岡県大牟田市,上宮,1943-10-27,中国,中国
442,福岡県大牟田市,上宮,1944-01-07,ニューブリテン島,ソロモン・ビスマルク諸島
443,福岡県大牟田市,上宮,1945-08-16,中国,中国
444,福岡県大牟田市,上宮,1945-01-08,台湾,台湾
445,福岡県大牟田市,上宮,1945-10-04,ソ連,ソ連
446,福岡県大牟田市,上宮,1945-08-14,中国,中国
447,福岡県大牟田市,上宮,1944-08-20,ビルマ,ビルマ方面
448,福岡県大牟田市,上宮,1945-03-29,フィリピンルソン島,フィリピン方面
449,福岡県大牟田市,上宮,1944-11-23,フィリピン,フィリピン方面
450,福岡県大牟田市,上宮,1945-07-05,ビルマ,ビルマ方面
451,福岡県大牟田市,上宮,1945-03-10,ビルマ,ビルマ方面
452,福岡県大牟田市,上宮,1945-04-25,フィリピンレイテ島,フィリピン方面
453,福岡県大牟田市,上宮,1944-09-17,中国,中国
454,福岡県大牟田市,上宮,1945-08-17,印度支那,インドシナ方面
455,福岡県大牟田市,上宮,1944-09-01,中国中支,中国
456,福岡県大牟田市,上宮,1945-02-23,フィリピン,フィリピン方面
458,福岡県大牟田市,上宮,1945-09-17,パラォ,パラオ諸島
459,福岡県大牟田市,上宮,1945-10-12,中国満州,満州方面
460,福岡県大牟田市,上宮,1945-06-03,フィリピン,フィリピン方面
461,福岡県大牟田市,上宮,1944-06-05,ビルマ,ビルマ方面
462,福岡県大牟田市,上宮,1947-05-23,大牟田市,福岡県内
463,福岡県大牟田市,上宮,1945-01-08,台湾沖海上,台湾
464,福岡県大牟田市,上宮,1946-11-10,ソ連,ソ連
465,福岡県大牟田市,上宮,1945-06-15,沖縄,沖縄
466,福岡県大牟田市,上宮,1944-06-27,ビルマ,ビルマ方面
467,福岡県大牟田市,上宮,1945-08-14,中国満洲,満州方面
468,福岡県大牟田市,大正校区,1944-12-08,南西太平洋,太平洋方面
470,福岡県大牟田市,銀水,1944-02-09,ビルマ,ビルマ方面
471,福岡県大牟田市,銀水,1945-03-05,ビルマ,ビルマ方面
472,福岡県大牟田市,銀水,1944-04-22,ニューギニア,ニューギニア方面
473,福岡県大牟田市,銀水,1946-12-03,フィリピン,フィリピン方面
474,福岡県大牟田市,銀水,1938-10-19,中国中支,中国
475,福岡県大牟田市,銀水,1942-10-26,南太平洋,太平洋方面
476,福岡県大牟田市,銀水,1945-06-02,ニューギニア,ニューギニア方面
477,福岡県大牟田市,銀水,1945-09-16,タイ,タイ
478,福岡県大牟田市,銀水,1945-03-17,陸軍病院,その他国内
479,福岡県大牟田市,銀水,1938-02-01,中国南支,中国
480,福岡県大牟田市,銀水,1947-11-16,自宅,福岡県内
481,福岡県大牟田市,銀水,1946-05-23,ソ連,ソ連
482,福岡県大牟田市,銀水,1944-08-15,ビルマ,ビルマ方面
483,福岡県大牟田市,銀水,1941-09-29,中国,中国
484,福岡県大牟田市,銀水,1938-10-25,広済県,中国
485,福岡県大牟田市,銀水,1944-10-16,ビルマ,ビルマ方面
486,福岡県大牟田市,銀水,1940-06-09,中国中支,中国
487,福岡県大牟田市,銀水,1944-10-18,フィリピン,フィリピン方面
488,福岡県大牟田市,銀水,1945-10-08,シヤム,タイ
489,福岡県大牟田市,銀水,1944-03-13,南洋群島,ミクロネシア
490,福岡県大牟田市,銀水,1944-11-01,ビルマ,ビルマ方面
491,福岡県大牟田市,銀水,1945-11-05,ビルマ,ビルマ方面
493,福岡県大牟田市,上宮,1944-09-14,中国,中国
494,福岡県大牟田市,上宮,1946-07-13,中国満州,満州方面
495,福岡県大牟田市,上宮,1944-07-08,南洋群島,ミクロネシア
496,福岡県大牟田市,上宮,1945-05-18,ビルマ,ビルマ方面
498,福岡県大牟田市,上宮,1945-01-27,中国,中国
499,福岡県大牟田市,上宮,1944-12-08,フィリピンレイテ島,フィリピン方面
500,福岡県大牟田市,上宮,1943-07-20,ソロモン群島,ソロモン・ビスマルク諸島
501,福岡県大牟田市,上宮,1944-11-12,中国,中国
503,福岡県大牟田市,上宮,1945-03-17,ビルマ,ビルマ方面
504,福岡県大牟田市,上宮,1944-02-08,鹿児島沖,その他国内
505,福岡県大牟田市,上宮,1945-01-08,フィリピンルソン島,フィリピン方面
507,福岡県大牟田市,上宮,1945-05-20,フィリピン,フィリピン方面
508,福岡県大牟田市,上宮,1944-07-18,マリアナ諸島,マリアナ諸島
509,福岡県大牟田市,上宮,1945-12-20,ビルマ,ビルマ方面
510,福岡県大牟田市,上宮,1945-07-25,フィリピンルソン島,フィリピン方面
511,福岡県大牟田市,上宮,1945-06-20,沖縄,沖縄
512,福岡県大牟田市,上宮,1944-07-16,ニューギニア,ニューギニア方面
513,福岡県大牟田市,上宮,1941-12-26,ボルネオ,ボルネオ
514,福岡県大牟田市,上宮,1947-12-11,長崎県,その他国内
515,福岡県大牟田市,上宮,1944-09-23,ビルマ,ビルマ方面
517,福岡県大牟田市,上宮,1945-03-10,ビルマ,ビルマ方面
518,福岡県大牟田市,上宮,1944-01-27,南支那海,南シナ海
519,福岡県大牟田市,上宮,1944-06-10,ビルマ,ビルマ方面
520,福岡県大牟田市,上宮,1945-02-23,硫黄島,硫黄島
521,福岡県大牟田市,上宮,1940-03-17,中国,中国
522,福岡県大牟田市,上宮,1945-07-25,ボルネオ,ボルネオ
523,福岡県大牟田市,上宮,1945-06-19,フィリピンルソン島,フィリピン方面
524,福岡県大牟田市,上宮,1944-11-25,フィリピンレイテ島,フィリピン方面
525,福岡県大牟田市,上宮,1945-02-18,フィリピン,フィリピン方面
526,福岡県大牟田市,上宮,1944-10-30,中国南支,中国
527,福岡県大牟田市,上宮,1945-08-29,中国,中国
528,福岡県大牟田市,上宮,1945-06-01,ルソン島,フィリピン方面
529,福岡県大牟田市,上宮,1945-08-11,ビルマ,ビルマ方面
530,福岡県大牟田市,上宮,1943-08-06,ソロモン群島,ソロモン・ビスマルク諸島
531,福岡県大牟田市,上宮,1944-01-17,西南太平洋,太平洋方面
532,福岡県大牟田市,上宮,1945-07-27,ビルマ,ビルマ方面
533,福岡県大牟田市,上宮,1945-01-12,中国,中国
534,福岡県大牟田市,上宮,1944-07-04,東シナ海,東シナ海
535,福岡県大牟田市,上宮,1945-04-27,フィリピンルソン島,フィリピン方面
536,福岡県大牟田市,上宮,1944-08-30,中国,中国
537,福岡県大牟田市,上宮,1943-05-21,中国,中国
538,福岡県大牟田市,上宮,1947-03-26,自宅,福岡県内
539,福岡県大牟田市,上宮,1938-09-02,中国中支,中国
540,福岡県大牟田市,上宮,1945-08-01,ビルマ,ビルマ方面
541,福岡県大牟田市,銀水,1944-07-31,フィリピン,フィリピン方面
542,福岡県大牟田市,銀水,1945-02-22,フィリピン,フィリピン方面
543,福岡県大牟田市,銀水,1947-12-06,ビルマ,ビルマ方面
544,福岡県大牟田市,銀水,1946-11-07,戦病死,その他
545,福岡県大牟田市,銀水,1945-06-10,ボルネオ,ボルネオ
547,福岡県大牟田市,銀水,1946-05-29,ビルマ,ビルマ方面
548,福岡県大牟田市,銀水,1942-04-26,ビルマ,ビルマ方面
549,福岡県大牟田市,銀水,1944-09-24,朝鮮,朝鮮
550,福岡県大牟田市,銀水,1944-05-09,ビルマ,ビルマ方面
551,福岡県大牟田市,銀水,1943-08-12,久留米陸軍病院,福岡県内
552,福岡県大牟田市,銀水,1945-06-21,福岡陸軍病院,福岡県内
553,福岡県大牟田市,銀水,1945-09-09,シヤム,タイ
555,福岡県大牟田市,銀水,1944-07-10,ビルマ,ビルマ方面
556,福岡県大牟田市,銀水,1942-01-05,ソロモン群島,ソロモン・ビスマルク諸島
557,福岡県大牟田市,銀水,1944-11-19,南方,太平洋方面
559,福岡県大牟田市,銀水,1939-11-29,中国北支,中国
560,福岡県大牟田市,銀水,1945-06-18,フィリピンルソン島,フィリピン方面
561,福岡県大牟田市,銀水,1944-10-12,台湾沖,台湾
562,福岡県大牟田市,銀水,1944-10-04,ソロモン群島,ソロモン・ビスマルク諸島
563,福岡県大牟田市,銀水,1945-04-20,佐世保海軍病院,その他国内
564,福岡県大牟田市,銀水,1944-04-03,ニューギニア,ニューギニア方面
565,福岡県大牟田市,銀水,1942-05-15,ビルマ,ビルマ方面
566,福岡県大牟田市,銀水,1944-11-17,フィリピン,フィリピン方面
567,福岡県大牟田市,銀水,1942-04-26,ビルマ,ビルマ方面
569,福岡県大牟田市,銀水,1945-08-01,ビルマ,ビルマ方面
570,福岡県大牟田市,銀水,1944-08-22,インド,インド方面
571,福岡県大牟田市,銀水,1946-07-29,ボルネオ,ボルネオ
572,福岡県大牟田市,銀水,1944-02-18,南方,太平洋方面
573,福岡県大牟田市,銀水,1946-08-11,"中
国",中国
574,福岡県大牟田市,銀水,1942-02-27,ガダルカナル島,ソロモン・ビスマルク諸島
575,福岡県大牟田市,銀水,1945-07-25,フィリピン,フィリピン方面
576,福岡県大牟田市,銀水,1945-03-24,フィリピン,フィリピン方面
577,福岡県大牟田市,銀水,1943-11-25,南太平洋,太平洋方面
578,福岡県大牟田市,銀水,1944-12-07,中国,中国
579,福岡県大牟田市,銀水,1944-04-25,ニューギニア,ニューギニア方面
580,福岡県大牟田市,銀水,1944-07-25,ビルマ,ビルマ方面
581,福岡県大牟田市,銀水,1943-04-05,中国,中国
582,福岡県大牟田市,銀水,1947-02-08,ビルマ,ビルマ方面
583,福岡県大牟田市,銀水,1945-03-17,硫黄島,硫黄島
584,福岡県大牟田市,銀水,1945-03-19,東シナ海,東シナ海
585,福岡県大牟田市,銀水,1945-07-20,フィリピンルソン島,フィリピン方面
586,福岡県大牟田市,銀水,1946-01-15,ソ連,ソ連
587,福岡県大牟田市,銀水,1945-03-14,中国満州,満州方面
588,福岡県大牟田市,銀水,1945-07-18,フィリピン,フィリピン方面
589,福岡県大牟田市,銀水,1942-06-19,中国,中国
590,福岡県大牟田市,銀水,1944-11-01,ビルマ,ビルマ方面
591,福岡県大牟田市,銀水,1944-03-31,ビルマ,ビルマ方面
592,福岡県大牟田市,銀水,1937-11-16,中国中支,中国
593,福岡県大牟田市,銀水,1945-04-04,フィリピン,フィリピン方面
594,福岡県大牟田市,銀水,1945-04-23,フィリピン,フィリピン方面
596,福岡県大牟田市,銀水,1942-11-15,南太平洋,太平洋方面
597,福岡県大牟田市,銀水,1945-03-17,硫黄島,硫黄島
598,福岡県大牟田市,銀水,1945-05-21,ビルマ,ビルマ方面
599,福岡県大牟田市,銀水,1944-09-18,マリアナ諸島,マリアナ諸島
600,福岡県大牟田市,銀水,1943-02-08,南支那海,南シナ海
601,福岡県大牟田市,銀水,1945-07-17,フィリピン,フィリピン方面
602,福岡県大牟田市,銀水,1945-04-05,フィリピン,フィリピン方面
603,福岡県大牟田市,銀水,1945-03-10,メークテラ,ビルマ方面
604,福岡県大牟田市,銀水,1944-01-01,ビルマ,ビルマ方面
605,福岡県大牟田市,銀水,1944-09-14,ビルマ,ビルマ方面
606,福岡県大牟田市,銀水,1944-04-17,ビルマ,ビルマ方面
607,福岡県大牟田市,銀水,1944-03-20,ニューギニア,ニューギニア方面
608,福岡県大牟田市,吉昭,1944-11-25,南方,太平洋方面
609,福岡県大牟田市,吉昭,1945-09-10,フィリピン,フィリピン方面
610,福岡県大牟田市,吉昭,1944-09-14,ビルマ,ビルマ方面
611,福岡県大牟田市,吉昭,1944-01-02,ソロモン群島,ソロモン・ビスマルク諸島
612,福岡県大牟田市,吉昭,1945-04-30,台湾,台湾
613,福岡県大牟田市,吉昭,1944-07-05,中国中支,中国
614,福岡県大牟田市,吉昭,1939-01-06,中国北支,中国
615,福岡県大牟田市,吉昭,1945-07-12,朝鮮海峡,朝鮮
616,福岡県大牟田市,吉昭,1945-11-10,中国満州,満州方面
618,福岡県大牟田市,吉昭,1945-03-01,ビルマ,ビルマ方面
619,福岡県大牟田市,吉昭,1945-03-02,ビルマ,ビルマ方面
620,福岡県大牟田市,吉昭,1944-09-20,ビルマ,ビルマ方面
621,福岡県大牟田市,吉昭,1945-06-22,フィリピンルソン島,フィリピン方面
622,福岡県大牟田市,吉昭,1945-06-25,フィリピン,フィリピン方面
623,福岡県大牟田市,吉昭,1943-11-25,ビルマ,ビルマ方面
624,福岡県大牟田市,吉昭,1945-06-10,フィリピンルソン島,フィリピン方面
625,福岡県大牟田市,吉昭,1945-02-09,中国,中国
626,福岡県大牟田市,吉昭,1947-10-18,ソ連,ソ連
627,福岡県大牟田市,吉昭,1945-04-03,ビルマ,ビルマ方面
628,福岡県大牟田市,吉昭,1943-01-16,ガダルカナル島,ソロモン・ビスマルク諸島
629,福岡県大牟田市,吉昭,1942-11-17,ガダルカナル島,ソロモン・ビスマルク諸島
630,福岡県大牟田市,吉昭,1938-03-21,自宅,福岡県内
631,福岡県大牟田市,吉昭,1945-03-19,東シナ海,東シナ海
632,福岡県大牟田市,吉昭,1945-05-21,ニューギニア,ニューギニア方面
633,福岡県大牟田市,吉昭,1944-09-14,中国,中国
635,福岡県大牟田市,吉昭,1944-08-21,佛印カリテン湾沖,インドシナ方面
636,福岡県大牟田市,吉昭,1945-04-16,南西諸島,沖縄
637,福岡県大牟田市,吉昭,1945-05-18,ビルマ,ビルマ方面
638,福岡県大牟田市,吉昭,1944-08-23,ニューギニア,ニューギニア方面
639,福岡県大牟田市,吉昭,1944-11-20,ビルマ,ビルマ方面
640,福岡県大牟田市,吉昭,1944-08-03,ビルマ,ビルマ方面
641,福岡県大牟田市,吉昭,1944-09-27,ニューギニア,ニューギニア方面
642,福岡県大牟田市,吉昭,1945-06-10,ミンダナオ島,フィリピン方面
643,福岡県大牟田市,吉昭,1944-07-20,ビルマ,ビルマ方面
645,福岡県大牟田市,吉昭,1945-09-06,フィリピン,フィリピン方面
647,福岡県大牟田市,吉昭,1942-06-05,太平洋海域,太平洋方面
648,福岡県大牟田市,吉昭,1944-06-23,ビルマ,ビルマ方面
649,福岡県大牟田市,吉昭,1943-03-23,ビルマ,ビルマ方面
